711550630,595488459422,"START",695.2036,2227.3872
711552956,1595488461749,"CHECKPOINT_PAUSE",695.1987,1830.3673
711554375,1595488463168,"RESTART",695.1987,1830.3673
711564079,1595488472872,"CHECKPOINT_PAUSE",1100.9381,1830.4353
711566233,1595488475026,"RESTART",1100.9381,1830.4353
711572882,1595488481675,"CHECKPOINT_PAUSE",1100.6505,2227.0947
711574713,1595488483506,"RESTART",1100.6505,2227.0947
711585730,1595488494522,"STOP",695.2036,2227.3872
