711645305,1595488554097,"START",695.2036,2227.3872
711658049,1595488566842,"CHECKPOINT_PAUSE",695.1987,1830.3673
711659671,1595488568463,"RESTART",695.1987,1830.3673
711669590,1595488578382,"CHECKPOINT_PAUSE",1100.9381,1830.4353
711671897,1595488580689,"RESTART",1100.9381,1830.4353
711679798,1595488588590,"CHECKPOINT_PAUSE",1100.6505,2227.0947
711680966,1595488589759,"RESTART",1100.6505,2227.0947
711691840,1595488600632,"STOP",695.2036,2227.3872
