711418820,1595488327613,"START",695.2036,2227.3872
711441102,1595488349894,"CHECKPOINT_PAUSE",695.1987,1830.3673
711443907,1595488352699,"RESTART",695.1987,1830.3673
711454880,1595488363672,"CHECKPOINT_PAUSE",1100.9381,1830.4353
711458036,1595488366829,"RESTART",1100.9381,1830.4353
711466236,1595488375028,"CHECKPOINT_PAUSE",1100.6505,2227.0947
711467439,1595488376231,"RESTART",1100.6505,2227.0947
711482981,1595488391773,"STOP",695.2036,2227.3872

